"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","Genus.1","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"984","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.10","","41548/0-5731-2012","TM.12-28","","W",10,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"985","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Upper large bed between stadium and path","","","Shrub","","","Yellow-listed British Columbia","YW","Whipsaw Creek FSR, above roadway on edge of forest","plant",1495,NA,49.27254,-120.75023,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0383.01","","41551/0-5731-2012","TM.12-22","","W",1,"","Maniezzo, Tony",NA,"2012-07-23","P","Planting","2012-0383","UBC Botanical Garden",383,"TM.12-22","UBC","Shepherdia","","1","1","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"986","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.08","","41548/0-5731-2012","TM.12-28","","W",8,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"987","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.04","","41548/0-5731-2012","TM.12-28","","W",4,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"988","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.09","","41548/0-5731-2012","TM.12-28","","W",9,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"989","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.07","","41548/0-5731-2012","TM.12-28","","W",7,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"990","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.01","","41548/0-5731-2012","TM.12-28","","W",1,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"991","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.02","","41548/0-5731-2012","TM.12-28","","W",2,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"992","Shepherdia canadensis","Shepherdia","Shepherdia canadensis",NA,NA,"Buffaloberry",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Shepherdia canadensis",2012,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Friday Mt. FSR, near Princeton","seed",3960,NA,49.29992,-120.58574,"Canada","","Tony Maniezzo","Shepherdia canadensis Nutt.","2012-0380.05","","41548/0-5731-2012","TM.12-28","","W",5,"","Maniezzo, Tony",NA,"2019-03-05","O","Planting","2012-0380","UBC Botanical Garden",380,"TM.12-28","UBC","Shepherdia","","1","35","Shepherdia","canadensis","","","","","Shepherdia canadensis"
"993","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.09","","38221/0-0694-2006","","","W",9,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"994","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.08","","38221/0-0694-2006","","","W",8,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"995","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.06","","38221/0-0694-2006","","","W",6,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"996","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.05","","38221/0-0694-2006","","","W",5,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"997","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.02","","38221/0-0694-2006","","","W",2,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"998","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.03","","38221/0-0694-2006","","","W",3,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"999","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.04","","38221/0-0694-2006","","","W",4,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"1000","Sorbus americana","Sorbus","Sorbus americana",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus americana",2006,"Marshall","","","Tree","","","","","Bon Accord","seed",370,NA,46.566667,-67.583333,"Canada","2006-0320.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus americana Marshall","2006-0320.07","","38221/0-0694-2006","","","W",7,"","",NA,"2020-02-10","O","Planting","2006-0320","UBC Botanical Garden",320,"","UBC","Sorbus","","1","150","Sorbus","americana","","","","","Sorbus americana"
"1001","Sorbus decora","Sorbus","Sorbus decora",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus decora",2006,"Tradescant","","","Tree","","","","","Richibucto","seed",5,NA,46.683333,-64.866667,"Canada","","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus decora (Sarg.) C.K.Schneid.","2006-0267.04","","38168/0-0694-2006","","","W",4,"","",NA,"2016-11-09","O","Planting","2006-0267","UBC Botanical Garden",267,"","UBC","Sorbus","","2","120","Sorbus","decora","","","","","Sorbus decora"
"1002","Sorbus decora","Sorbus","Sorbus decora",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus decora",2006,"Tradescant","","","Tree","","","","","Richibucto","seed",5,NA,46.683333,-64.866667,"Canada","2006-0267.04","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus decora (Sarg.) C.K.Schneid.","2006-0267.06","","38168/0-0694-2006","","","W",6,"","",NA,"2020-02-05","O","Planting","2006-0267","UBC Botanical Garden",267,"","UBC","Sorbus","","1","120","Sorbus","decora","","","","","Sorbus decora"
"1003","Sorbus decora","Sorbus","Sorbus decora",NA,NA,"Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus decora",2006,"Tradescant","","","Tree","","","","","Richibucto","seed",5,NA,46.683333,-64.866667,"Canada","2006-0267.04","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Sorbus decora (Sarg.) C.K.Schneid.","2006-0267.05","","38168/0-0694-2006","","","W",5,"","",NA,"2020-02-05","O","Planting","2006-0267","UBC Botanical Garden",267,"","UBC","Sorbus","","1","120","Sorbus","decora","","","","","Sorbus decora"
"1004","Sorbus sitchensis var. sitchensis","Sorbus","Sorbus sitchensis","var.","sitchensis","Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus sitchensis var. sitchensis",1976,"Shrubs, BC Native Garden","","","Shrub or Tree","","","Yellow-listed British Columbia","YW","Fernie, Flathead Rd., along both sides of road from Highway 3 to Corbin and south to big bend 4 miles south of Corbin","plant",488,NA,49.666667,-114.816667,"Canada","","Rose, Allan A.","Sorbus sitchensis Roem. var. sitchensis","1976-0300.01","","13438/0-0284-1976","AAR.76399","aff.","W",1,"","Rose, Allan A.",NA,"2009-11-19","B","Planting","1976-0300","UBC Botanical Garden",300,"AAR.76399","UBC","Sorbus","","1","2","Sorbus","sitchensis","sitchensis","","var.","sitchensis","Sorbus sitchensis"
"1005","Sorbus sitchensis var. sitchensis","Sorbus","Sorbus sitchensis","var.","sitchensis","Rowan",NA,"Y","N","Y","fruit","Y","Food","Forest Resources",NA,"Fruits","Forest Resources","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Sorbus sitchensis var. sitchensis",1976,"East Pinetum","","","Shrub or Tree","","","Yellow-listed British Columbia","YW","Fernie, Flathead Rd., along both sides of road from Highway 3 to Corbin and south to big bend 4 miles south of Corbin","plant",488,NA,49.666667,-114.816667,"Canada","1976-0300.01","Rose, Allan A.","Sorbus sitchensis Roem. var. sitchensis","1976-0300.02","","13438/0-0284-1976","AAR.76399","aff.","W",2,"","Rose, Allan A.",NA,"2017-11-27","O","Planting","1976-0300","UBC Botanical Garden",300,"AAR.76399","UBC","Sorbus","","1","2","Sorbus","sitchensis","sitchensis","","var.","sitchensis","Sorbus sitchensis"
"1006","Spiraea douglasii","Spiraea","Spiraea douglasii",NA,NA,"Meadowsweet",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Spiraea douglasii",2016,"Along inside of fenceline","","","Shrub","","","","","Vancouver Island, Darlington Lake, Mainline Carmanah Road","seed",268,NA,48.95804,-124.70638,"Canada","","Stormes, Ben","Spiraea douglasii Hook.","2016-0332.01","","","bjs.2016-0039","","W",1,"","Stormes, Ben",NA,"2019-03-04","O","Planting","2016-0332","UBC Botanical Garden",332,"bjs.2016-0039","UBC","Spiraea","","12","","Spiraea","douglasii","","","","","Spiraea douglasii"
"1007","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2010,"Narrow bed along fenceline southeast of pond","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Symphoricarpos albus (L.) S.F.Blake","2010-0542.01","","40125/0-0075-2010","","","U",1,"","",NA,"2018-03-07","O","Planting","2010-0542","UBC Botanical Garden",542,"","UBC","Symphoricarpos","","1","1","Symphoricarpos","albus","","","","","Symphoricarpos albus"
"1008","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2019,"Across from Pavilion","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Symphoricarpos albus (L.) S.F.Blake","2019-0228.01","","","","","U",1,"","",NA,"2019-03-05","O","Planting","2019-0228","UBC Botanical Garden",228,"","UBC","Symphoricarpos","","10","13","Symphoricarpos","albus","","","","","Symphoricarpos albus"
"1009","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2010,"Rainforest - Northmost central wooded bed","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Symphoricarpos albus (L.) S.F.Blake","2010-0528.01","","40111/0-0075-2010","","","U",1,"","",NA,"2016-05-01","O","Planting","2010-0528","UBC Botanical Garden",528,"","UBC","Symphoricarpos","","1","1","Symphoricarpos","albus","","","","","Symphoricarpos albus"
"1010","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2010,"Middle central wooded bed","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Symphoricarpos albus (L.) S.F.Blake","2010-0533.01","","40116/0-0075-2010","","","U",1,"","",NA,"2016-05-01","O","Planting","2010-0533","UBC Botanical Garden",533,"","UBC","Symphoricarpos","","2","2","Symphoricarpos","albus","","","","","Symphoricarpos albus"
"1011","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2017,"Extensive northwestern bed and lawn","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","East richmond Nursery","Symphoricarpos albus (L.) S.F.Blake","2017-0040.03","","","","","G",3,"","",NA,"2019-03-05","O","Planting","2017-0040","UBC Botanical Garden",40,"","UBC","Symphoricarpos","","6","15","Symphoricarpos","albus","","","","","Symphoricarpos albus"
"1012","Symphoricarpos albus","Symphoricarpos","Symphoricarpos albus",NA,NA,"Snowberry",NA,"N","N","Y","","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Symphoricarpos albus",2017,"Extensive northwestern bed and lawn","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","East richmond Nursery","Symphoricarpos albus (L.) S.F.Blake","2017-0040.01","","","","","G",1,"","",NA,"2019-03-05","O","Planting","2017-0040","UBC Botanical Garden",40,"","UBC","Symphoricarpos","","9","15","Symphoricarpos","albus","","","","","Symphoricarpos albus"
